artist_id,artist_name,month,royalties_usd,spotify_streams,instagram_followers,twitter_followers,track_release_date
A00119,Richard Gibson,2025-08,14975.75,909589,98360,172951,2024-06-11
A00041,Hannah Morris,2025-08,19615.31,531357,460141,110198,2025-03-12
A00430,Kathleen Waters DVM,2025-08,9953.9,458818,223090,147609,2024-04-24
A00441,Sandra Lewis,2025-08,12837.08,831748,278566,179400,2024-06-16
A00235,Jose Sanders,2025-08,19984.04,887338,241069,20157,2024-02-14
A00032,Dale Stevens,2025-08,13569.22,808,250659,163716,2023-04-26
A00090,Joshua Wagner,2025-08,17010.87,622769,171486,181337,2025-03-21
A00403,Wayne Burgess,2025-08,17513.72,114470,387768,165786,2024-03-04
A00035,Curtis Oneal,2025-08,8139.76,762429,297127,196494,2022-10-28
A00462,Catherine Holder,2025-08,9174.26,431846,217838,107841,2025-05-01
A00145,Brian Parsons,2025-08,14634.51,363476,183013,136005,2025-02-09
A00301,David Holloway,2025-08,18676.94,649129,290397,142225,2024-07-18
A00046,Bradley Oconnor,2025-08,12976.91,547206,331315,82183,2022-10-17
A00199,Daniel Rodriguez,2025-08,13926.22,853706,115776,116031,2024-06-11
A00327,Theodore Werner,2025-08,15648.03,43273,438405,94584,2025-05-04
A00286,Thomas Evans,2025-08,10780.08,289938,450835,93897,2023-05-04
A00002,Ashley Carrillo,2025-08,6310.52,940823,265492,48646,2023-05-19
A00496,Willie Burns,2025-08,4236.25,294009,366877,105304,2023-06-28
A00222,Stacie Davis,2025-08,19097.29,40027,21083,63255,2023-03-02
A00344,Kimberly Duncan,2025-08,11935.43,328405,404748,119054,2025-05-26
A00353,Patrick Fritz,2025-08,12446.36,186683,37022,67218,2025-02-04
A00051,Tristan Hill,2025-08,11663.79,215981,440262,128923,2024-04-25
A00499,James Abbott,2025-08,5799.97,448338,142610,93477,2025-07-17
A00038,James Powell,2025-08,7663.05,964902,376507,164982,2025-01-15
A00139,Michael Mcguire Jr.,2025-08,4221.69,833191,121003,116724,2025-05-29
A00469,Mallory Curry,2025-08,19656.1,263916,51181,19783,2024-11-12
A00338,Debra Cox,2025-08,3056.77,574335,107511,48591,2025-03-08
A00404,Sandra Bennett,2025-08,5460.43,912976,267369,138646,2024-12-01
A00451,Benjamin Baker,2025-08,1033.09,790799,408621,77024,2024-01-06
A00106,Nancy Myers,2025-08,19555.06,186794,53071,60549,2022-08-16
A00319,Jenna Richardson,2025-08,12494.48,822326,138211,98080,2023-10-02
A00468,Tina Campbell,2025-08,10764.64,724533,337315,140202,2022-12-11
A00342,Kimberly Washington,2025-08,3258.82,179953,178719,131262,2023-05-02
A00102,William Guzman,2025-08,14612.26,636475,465627,181893,2023-02-09
A00383,Tracey Carroll,2025-08,19491.77,79292,175731,91156,2025-06-06
A00358,Austin Burke,2025-08,1051.75,239612,215604,48624,2023-08-28
A00477,Robert Thomas,2025-08,11743.72,794618,422978,142967,2024-02-28
A00445,James Obrien,2025-08,2917.96,62242,99707,149842,2024-04-27
A00459,Dillon Tyler,2025-08,444.1,135292,193755,51963,2025-07-15
A00497,Julie Anderson,2025-08,14669.66,317690,338602,56766,2022-09-17
A00217,Bryan Hunter,2025-08,16423.09,920850,234517,159835,2024-06-10
A00329,Amber Richardson,2025-08,15629.54,910826,199263,131517,2023-03-26
A00073,Cindy Powell,2025-08,14356.42,30415,447870,172171,2023-09-08
A00379,Robert Gaines,2025-08,4806.28,995818,230856,194326,2023-12-01
A00333,Jenna Barrett,2025-08,19433.29,71078,481950,6653,2024-01-08
A00086,Donald Figueroa,2025-08,12266.15,510079,223388,144106,2024-01-10
A00036,Makayla Gardner,2025-08,2630.5,284862,453318,153169,2025-07-14
A00164,Tom Brooks,2025-08,10717.92,963808,444770,114176,2023-03-26
A00098,Kimberly Orozco,2025-08,15165.93,161798,82382,185370,2023-07-17
A00186,Alyssa Graham,2025-08,6145.57,71904,40925,19593,2024-11-27
A00379,Laura Wiley,2025-08,11877.68,315963,277460,36886,2023-06-09
A00368,Mark Nash,2025-08,12983.1,262128,395072,20896,2024-01-19
A00133,Kimberly Riddle,2025-08,10850.09,450804,408911,55594,2022-11-30
A00166,Sandy Dawson,2025-08,19471.89,895343,263427,48002,2025-07-18
A00382,Brandy Martinez,2025-08,7681.73,372211,351447,22201,2024-02-03
A00313,John Stevens,2025-08,16964.97,874742,369392,101958,2023-03-23
A00390,Amanda Garcia,2025-08,6668.69,863181,89226,87989,2025-06-23
A00498,Eric Carter,2025-08,7142.03,686687,161666,191433,2025-02-04
A00459,Shawn Porter,2025-08,11426.26,36872,42317,152413,2024-03-11
A00141,Daniel Leonard,2025-08,12829.58,961381,161447,98010,2023-02-14
A00021,Rebecca Walker,2025-08,8610.34,955663,449683,199760,2024-02-11
A00341,Alex Arnold,2025-08,17238.68,438288,227754,66992,2025-06-18
A00001,Ronald Conley,2025-08,4727.13,574500,332554,115652,2024-07-22
A00049,Alexander Marsh,2025-08,138.35,19218,115629,69950,2024-03-09
A00478,Garrett Benjamin,2025-08,5410.27,845855,326899,160465,2024-02-29
A00282,Rebecca Payne,2025-08,4398.77,86479,229216,19973,2024-04-01
A00332,Kelsey Campbell,2025-08,14917.33,67546,328592,195955,2023-11-19
A00388,Donald Rivera,2025-08,17464.51,473591,474104,85566,2025-01-04
A00160,Kristy Evans,2025-08,11311.06,360449,144112,109809,2022-09-29
A00495,Kevin Turner III,2025-08,19065.64,220606,201464,46485,2025-05-01
A00111,Jared Jones,2025-08,6134.76,438049,313161,82483,2022-09-24
A00252,Rodney Montgomery,2025-08,7826.58,47438,243788,113316,2025-07-23
A00023,David Smith,2025-08,11956.48,842915,425012,27974,2023-07-17
A00039,Patricia Johnson,2025-08,7585.54,668764,19041,32407,2024-08-11
A00181,Alexandria Jones,2025-08,4951.03,726275,46707,131440,2022-12-10
A00360,Carly Logan,2025-08,5184.41,497869,438829,33711,2024-04-20
A00336,Jessica Smith,2025-08,6715.39,356402,382235,198594,2024-05-14
A00029,Sally Gregory,2025-08,11250.23,523909,252440,130082,2023-09-22
A00325,Elizabeth Cunningham,2025-08,5375.02,117913,141533,52567,2024-03-03
A00283,Ian Bell,2025-08,17058.92,962700,36694,182085,2022-08-18
A00492,Robert Bright,2025-08,6495.87,918321,481840,120529,2023-06-13
A00356,Tonya Green DDS,2025-08,11478.99,429857,428704,180914,2024-12-07
A00444,Cameron Williams,2025-08,1992.41,714956,34347,114971,2025-06-20
A00028,Justin Parker,2025-08,5056.78,983606,54373,186569,2023-04-09
A00383,Norma Gardner,2025-08,15529.93,276859,204559,108850,2022-12-22
A00189,Jennifer Griffith,2025-08,313.34,674236,452822,131783,2024-07-30
A00466,Barbara Gillespie,2025-08,3461.86,51398,6210,145035,2024-09-04
A00001,Jonathan Miller,2025-08,18507.33,544750,185309,35362,2025-08-03
A00026,Wanda Trujillo,2025-08,10326.75,932644,291214,113190,2022-12-21
A00064,Susan Rogers,2025-08,19706.27,361763,394488,161959,2023-03-31
A00100,Jacob Olson,2025-08,3761.74,868378,331019,2875,2023-02-19
A00420,Steven Haynes,2025-08,8668.63,211232,35248,34581,2024-05-08
A00331,Michelle Ochoa,2025-08,10540.2,95618,243200,190813,2025-02-05
A00134,Ernest Brown,2025-08,8449.9,420021,290236,156148,2022-10-26
A00309,Susan Carson,2025-08,1541.66,943188,481313,73834,2022-10-03
A00272,Joseph Jones,2025-08,520.87,588254,450671,145235,2025-07-24
A00204,John Rivera,2025-08,11387.51,76537,2225,162587,2024-09-09
A00385,Thomas Costa,2025-08,11901.52,179558,269163,129473,2025-06-15
A00470,Steven Deleon,2025-08,18482.2,511850,301988,23827,2025-06-01
A00471,Michael Cooper,2025-08,9606.04,909346,231177,2014,2025-01-08
A00431,Rachael Wilson,2025-08,19178.18,783552,395179,26548,2024-03-13
A00358,Lindsey Murphy DVM,2025-08,3319.13,845992,2584,67928,2023-10-12
A00334,Michael Marsh,2025-08,4063.5,341949,307415,88315,2024-06-16
A00095,Heather Burgess,2025-08,2326.36,512016,174231,148954,2024-07-09
A00124,Dr. Wendy Warner,2025-08,13548.94,87366,365646,159071,2025-02-24
A00198,Eric Sharp,2025-08,19647.07,949856,255882,120441,2024-04-17
A00268,Benjamin Rodriguez DDS,2025-08,11271.17,412351,266717,85277,2025-07-26
A00033,Angela Black,2025-08,10763.82,566111,498959,175106,2022-10-04
A00097,Luis Rosario,2025-08,17837.13,269728,69401,16320,2025-07-19
A00351,Ashley Russell,2025-08,10480.09,795083,309988,100215,2023-08-04
A00487,Sarah Cruz,2025-08,8822.86,639869,67044,40465,2024-09-24
A00328,Brandon Moore,2025-08,2875.96,775464,63891,28384,2025-01-11
A00215,Vanessa Schmidt,2025-08,9880.44,162021,112529,76301,2025-02-23
A00380,Heather Roman,2025-08,19485.82,940613,441043,177650,2023-11-08
A00403,Daniel Khan,2025-08,17881.19,725633,240681,81859,2024-08-03
A00490,Denise Prince,2025-08,15518.53,222436,242366,58979,2023-11-26
A00229,Laura Reynolds,2025-08,7318.72,702655,331477,178139,2025-01-15
A00223,Andrea Allen,2025-08,10433.32,404703,68322,162556,2023-05-31
A00141,Scott Goodwin,2025-08,11088.82,29357,33936,130765,2024-10-05
A00097,Erica Fritz,2025-08,12518.93,643916,192793,83266,2023-02-17
A00014,David Bowen,2025-08,11580.53,569072,18371,101410,2023-10-23
A00256,Terri Green,2025-08,10600.41,309719,353539,94918,2024-02-14
A00398,Jade Young,2025-08,1764.62,307536,19825,111528,2024-04-10
A00250,Zachary Ponce,2025-08,18345.81,127246,108794,11804,2024-08-30
A00198,Danielle Martinez,2025-08,4917.6,469689,284401,79446,2023-11-08
A00444,Eric Baldwin,2025-08,8022.09,438348,47599,113361,2023-12-26
A00135,Dr. Austin Stevenson DDS,2025-08,17492.87,890115,43204,80611,2022-10-13
A00075,Melissa Long,2025-08,16062.72,683976,52840,176605,2023-02-05
A00340,Shelley Schroeder,2025-08,3522.97,544670,13430,1724,2022-12-05
A00323,Gregory Mckenzie,2025-08,11161.0,940101,273636,134736,2024-12-02
A00453,Michelle Proctor,2025-08,557.03,454403,330509,80787,2023-05-10
A00411,John Hurley,2025-08,15245.21,8091,14741,155833,2025-01-21
A00028,Marcus Smith,2025-08,12174.23,853069,108940,88372,2025-01-04
A00073,Benjamin Smith,2025-08,9186.26,125078,487143,19207,2024-02-19
A00261,Paul Hicks,2025-08,17726.41,993522,498138,25903,2024-03-29
A00401,Sarah Woodward,2025-08,10971.2,596697,468616,172688,2024-05-10
A00404,Tony Walsh,2025-08,15076.46,409349,400342,112967,2024-07-01
A00317,Andrew Harris,2025-08,16174.07,393484,289342,30603,2024-02-19
A00239,Harry Carrillo,2025-08,14108.02,612795,274873,141043,2024-09-16
A00237,Jennifer Brown,2025-08,719.7,195054,152256,85086,2025-05-21
A00257,Sandra Cantrell,2025-08,7325.76,650951,371145,199245,2024-05-08
A00381,Carly Woods,2025-08,4783.39,150470,220677,132444,2023-12-10
A00385,Diana Smith,2025-08,6755.49,84094,296873,64355,2023-08-16
A00343,Jason Morgan,2025-08,18192.7,847486,288603,57492,2024-02-11
A00246,William Decker MD,2025-08,8326.56,922028,165151,102249,2024-03-18
A00017,Ronald Avery,2025-08,10431.43,246332,197937,47452,2023-05-14
A00192,Juan Conway,2025-08,7454.0,946706,182586,23430,2024-12-24
A00042,Dennis Young,2025-08,4687.25,707048,166665,158880,2024-11-17
A00083,Erika Frazier,2025-08,7533.85,600371,355862,139204,2023-10-25
A00199,Matthew Keith,2025-08,13162.34,225249,178000,193740,2025-02-12
A00013,Alexa Marsh,2025-08,13338.27,896986,476149,138457,2023-01-01
A00143,John Chandler,2025-08,3963.63,698608,311222,105380,2024-01-04
A00492,Brittany Miller,2025-08,77.99,406435,138882,115701,2023-06-02
A00415,Robert Olson,2025-08,18539.09,795395,67925,6075,2025-03-10
A00060,Shawn Reese,2025-08,16713.16,578207,459459,32981,2024-04-03
A00052,Ronald Horn,2025-08,11487.04,619450,374120,4311,2024-08-15
A00435,Adam Lopez PhD,2025-08,7481.41,410503,221011,118676,2023-12-27
A00173,Austin Jones,2025-08,3156.92,546113,37856,111532,2022-12-18
A00255,Wayne Williams,2025-08,4637.53,545546,339069,172622,2024-11-30
A00240,Stacy Henderson DDS,2025-08,14460.47,910391,148624,181507,2024-06-01
A00104,Sharon Flores,2025-08,19006.97,790013,212216,51254,2024-11-06
A00489,Timothy Freeman MD,2025-08,16231.75,710893,365958,12773,2025-03-10
A00253,Mr. Joseph Meyer Jr.,2025-08,13842.39,73178,234743,103473,2023-12-27
A00137,Katherine Higgins,2025-08,15512.7,470367,144783,30790,2024-08-04
A00349,George Frederick,2025-08,8601.32,819012,427020,149560,2024-10-23
A00078,Mrs. Danielle Cowan MD,2025-08,6575.9,647161,377757,104634,2023-04-06
A00371,Jared King,2025-08,8558.74,976835,285546,17139,2024-05-31
A00030,Walter King,2025-08,9335.17,863590,167247,85013,2022-11-25
A00308,Crystal Randall,2025-08,19590.17,811371,120060,16242,2024-07-30
A00408,Heidi Martin,2025-08,11432.98,490246,57603,12694,2023-09-21
A00018,Monica Rose,2025-08,4283.22,562012,470054,186673,2022-09-07
A00248,Cameron James,2025-08,17808.2,389573,384086,85989,2024-01-31
A00199,Robert Walter,2025-08,1299.87,508480,104706,55328,2025-06-15
A00303,Jesus Gillespie DVM,2025-08,19750.75,99567,452632,162808,2023-04-30
A00287,Justin Morgan,2025-08,17582.62,398380,325125,176055,2025-01-09
A00233,Jacob Mullins,2025-08,7626.71,319463,105050,90484,2024-07-10
A00385,Kevin Bell,2025-08,10527.0,581932,130872,123313,2025-05-06
A00321,Patrick Mann,2025-08,10521.8,464102,266012,174038,2023-11-30
A00402,Marco Lindsey,2025-08,6086.61,215526,303168,76189,2024-08-12
A00110,Jimmy Rose,2025-08,6191.69,824675,486379,198122,2023-04-14
A00318,Dorothy Sellers,2025-08,10571.25,276505,194526,114605,2023-01-13
A00110,Brandon Johnson,2025-08,2851.47,896231,39628,186779,2025-06-16
A00419,Andrew Scott,2025-08,14274.8,730794,58509,194744,2024-04-11
A00387,Laura Mullins,2025-08,7779.01,228729,37787,727,2024-06-16
A00139,Lisa Mclean,2025-08,17409.53,577440,323905,19748,2025-02-28
A00203,Brittney Foster,2025-08,15339.34,64871,415263,132456,2022-12-14
A00469,Gloria Williams,2025-08,426.86,300944,116653,12822,2023-12-14
A00381,Paula Taylor,2025-08,3193.96,840565,423340,47671,2024-10-02
A00075,Angela Craig,2025-08,10978.75,383985,159279,111716,2024-06-05
A00364,Curtis Mullen,2025-08,7937.62,903755,7633,197143,2024-06-18
A00500,Elizabeth Wheeler,2025-08,18362.84,773941,269058,82287,2024-07-18
A00237,Kimberly Contreras,2025-08,1085.01,436505,376142,3660,2023-09-26
A00059,Nathaniel Wright,2025-08,13992.98,624638,326765,2339,2024-08-19
A00428,Nancy Taylor,2025-08,2242.05,884309,223483,69314,2024-06-29
A00464,Gregory Soto,2025-08,6468.83,448504,433373,145128,2024-07-07
A00353,Joshua Park,2025-08,8848.94,642480,379513,105879,2023-04-27
A00293,Monique Dennis,2025-08,5627.92,340088,363598,43766,2023-07-15
A00148,Yvonne Huffman,2025-08,11264.52,817561,220390,20779,2023-06-17
A00283,Cynthia Meyer,2025-08,18075.03,290056,470216,191909,2023-10-25
A00188,Courtney Weiss,2025-08,8220.76,735716,99951,168725,2025-03-08
A00062,Kristin Garcia,2025-08,1105.02,617343,225261,135267,2024-04-13
A00455,Alexander White,2025-08,568.23,853826,392342,22107,2024-12-28
A00460,Mark Peterson,2025-08,1292.53,973736,225117,104566,2024-07-24
A00163,Debra May,2025-08,13743.12,247755,443659,111948,2024-09-14
A00055,Kevin Campbell,2025-08,18344.24,39764,256182,18482,2024-09-15
A00154,Nathan Lambert,2025-08,10718.08,535484,76350,112268,2023-01-18
A00273,Kathleen Pacheco,2025-08,15688.59,830974,345972,196778,2024-09-03
A00032,Julie Sanders,2025-08,14563.65,573468,190377,116726,2025-07-17
A00149,Brandon Hebert,2025-08,4690.96,610344,81095,93541,2022-10-16
A00396,Breanna Richardson,2025-08,15228.89,592621,375997,89679,2025-06-01
A00127,Julia Christensen,2025-08,12183.19,109533,247115,189779,2024-12-03
A00255,Joseph Gomez,2025-08,9719.05,539148,267562,168357,2023-07-04
A00477,Steven Meyer,2025-08,14676.26,90828,320345,52730,2023-12-17
A00205,Catherine Martinez,2025-08,4180.23,171824,4431,160855,2024-12-21
A00257,Tina Moran,2025-08,7646.85,47900,18700,34111,2025-07-08
A00218,Joseph Myers,2025-08,17033.54,319874,96084,156406,2025-06-30
A00229,Brian Kemp,2025-08,3392.81,962353,422929,44478,2024-01-23
A00417,Jeffrey Cooper,2025-08,10802.55,845266,419222,96567,2025-05-27
A00365,Gary Larsen,2025-08,4497.0,411475,496895,7169,2023-04-10
A00107,Andrea Oconnor,2025-08,2777.88,662026,339058,90850,2025-01-04
A00023,Shannon Gutierrez,2025-08,10000.82,281527,329504,93547,2025-04-10
A00006,Julie Garcia,2025-08,14931.07,100101,395586,117356,2024-01-14
A00095,Daniel Riddle,2025-08,202.02,849745,196814,55425,2022-11-03
A00323,Lisa Edwards,2025-08,12.83,911544,58218,143048,2025-07-12
A00500,Mark Williams,2025-08,3008.07,693644,422298,54013,2022-10-08
A00219,Brandon Flynn,2025-08,99.74,625372,449957,58927,2025-02-15
A00400,Matthew Mason MD,2025-08,8785.22,35247,157307,160390,2025-05-13
A00162,Jesus White,2025-08,15193.62,104934,448010,64134,2023-08-29
A00355,Andrew Hall,2025-08,16747.75,880621,160088,7341,2023-01-28
A00284,Christopher Murphy,2025-08,2939.08,505704,107034,25047,2023-03-18
A00186,Paul Young,2025-08,12821.32,586469,417288,132630,2023-09-22
A00113,Brittany Watkins,2025-08,11913.21,41919,453612,97187,2022-11-17
A00289,Margaret Holt,2025-08,11961.84,314042,163212,142080,2024-12-06
A00125,Hector Kim,2025-08,5026.01,697952,337803,38717,2025-04-18
A00297,Zachary Woods,2025-08,12250.69,62059,397581,11154,2023-12-19
A00199,Cassandra Jacobson,2025-08,12667.76,579108,395303,197657,2024-12-23
A00380,Adam James,2025-08,16270.79,266990,313101,74571,2023-02-09
A00168,Rodney Dalton,2025-08,12068.58,854351,262299,61084,2023-08-06
A00320,Angela Thomas,2025-08,4916.29,413497,475174,34231,2024-03-06
A00083,Michelle Le,2025-08,16421.43,669928,434499,195002,2023-07-05
A00415,Joanne Barton,2025-08,1645.32,56448,368377,30230,2024-06-19
A00244,Jonathan Jones,2025-08,16423.73,505601,212462,164742,2025-07-24
A00247,Rhonda Moore,2025-08,17738.72,142232,10885,158206,2023-08-18
A00320,Christy Lewis,2025-08,7386.18,829633,309919,160141,2024-03-03
A00033,Dan Reed,2025-08,4860.52,148287,369465,106820,2024-08-29
A00172,Jared Kim,2025-08,3745.33,575891,216088,192058,2024-10-26
A00180,Kimberly Velasquez,2025-08,8159.79,803335,440740,52392,2024-03-14
A00062,Meagan Mcbride,2025-08,11711.49,769705,415760,155827,2023-08-15
A00281,Christopher Bailey,2025-08,4282.73,822884,39070,6177,2023-11-02
A00019,Brett Marshall,2025-08,14669.42,369423,429526,1096,2022-09-22
A00205,Tammy Barry,2025-08,18773.58,630963,311747,36417,2022-12-21
A00040,Darius Henderson,2025-08,1539.32,260484,121424,39823,2025-05-15
A00397,Lisa Lewis,2025-08,18838.16,255791,214475,67920,2024-09-03
A00298,Steven Powell,2025-08,403.3,779743,138878,135372,2025-05-12
A00214,John Phillips,2025-08,6409.28,277270,79001,116678,2025-04-29
A00261,Christopher Kim,2025-08,5043.0,538429,275659,53139,2022-09-27
A00455,Melissa Barnes,2025-08,9334.52,540489,479770,185632,2025-07-22
A00304,Derek Wright,2025-08,10900.54,669797,108165,36987,2024-01-02
A00457,Richard Miller,2025-08,4253.89,533874,177982,152817,2023-10-11
A00350,Brandon Flynn,2025-08,7833.52,245114,266272,149415,2024-01-09
A00216,Sonya Smith,2025-08,2570.15,434710,330856,87261,2024-07-01
A00010,Katie Quinn,2025-08,3119.49,288576,259347,78665,2022-11-20
A00173,Eric Kelly,2025-08,1442.95,28516,348526,84529,2023-07-15
A00208,Jonathan Edwards,2025-08,19757.81,812203,462868,57604,2023-03-23
A00358,Rachel Sullivan,2025-08,11773.92,105469,339445,168481,2025-06-18
A00208,Anthony Jones,2025-08,17548.02,342655,428169,168364,2025-04-11
A00427,James Brennan,2025-08,9745.07,815040,338825,34353,2025-05-28
A00165,Eric Vaughn,2025-08,15192.03,648811,440144,135065,2024-12-08
A00034,Chad Sandoval,2025-08,5381.98,555680,204512,57812,2025-05-24
A00410,Anne Gallagher,2025-08,18951.94,206009,81589,149716,2025-01-31
A00076,Lori Matthews,2025-08,12151.17,597231,110617,103611,2024-04-05
A00300,Mary Salinas,2025-08,14400.16,41129,228104,29665,2025-07-15
A00111,Marc Zamora,2025-08,5512.11,393441,461876,131746,2024-01-17
A00049,Dana Williams,2025-08,4038.51,371333,309962,31133,2022-11-17
A00285,Robin Adams,2025-08,511.61,251619,95773,34001,2025-02-16
A00022,Brian Harris,2025-08,16154.33,596059,333166,166765,2024-04-13
A00052,Ralph Sanchez,2025-08,17376.04,52089,114739,31895,2022-09-18
A00371,Amy Small,2025-08,13381.47,19026,348009,166520,2024-08-02
A00293,Julie Kennedy,2025-08,9491.6,393384,493274,185430,2024-02-05
A00384,Tristan Jones,2025-08,16544.41,719033,180049,164389,2025-04-10
A00427,Ashley Colon,2025-08,7514.22,23682,306983,64756,2022-11-25
A00215,Ian Rice,2025-08,13256.38,27318,79554,167650,2023-11-26
A00104,John Sharp,2025-08,10938.21,831955,290560,22481,2023-06-12
A00336,Eric Rodriguez,2025-08,12583.52,786800,181113,150241,2023-12-22
A00403,Brenda Case,2025-08,1044.07,20155,189356,160134,2024-06-08
A00164,Kelly Wilson,2025-08,3729.21,151091,82969,54242,2023-07-26
A00248,Mark Howard,2025-08,5175.15,842998,46879,66188,2024-12-14
A00212,James Ford,2025-08,19548.07,346895,260976,65160,2022-10-23
A00158,Sarah Munoz,2025-08,13529.8,772049,471088,62714,2024-02-17
A00263,Patricia Smith,2025-08,15834.89,56287,154661,161044,2022-12-12
A00202,Angela Mason,2025-08,19911.96,35091,41759,195314,2023-12-20
A00154,Benjamin Davis,2025-08,18054.1,229116,192345,168988,2024-06-20
A00048,Crystal Simon,2025-08,17688.55,197393,227475,189407,2024-09-19
A00259,Yesenia Smith,2025-08,6274.78,313879,210197,99914,2022-10-31
A00462,Holly Clayton,2025-08,5117.26,938265,109989,46074,2023-05-30
A00038,Richard Nelson,2025-08,11023.75,430870,65096,165627,2022-10-30
A00490,David Williams,2025-08,12427.66,497814,15782,154385,2022-11-28
A00500,Larry Ryan,2025-08,4777.73,221051,66416,150686,2023-01-07
A00183,Tamara Bean,2025-08,15986.09,766191,473900,49121,2022-09-22
A00256,Juan Thomas,2025-08,13049.01,799643,328486,119814,2024-07-18
A00118,Tracy Higgins,2025-08,7571.17,441122,110116,177382,2023-07-27
A00334,Paul Reynolds,2025-08,5964.11,976130,109840,160192,2022-09-25
A00197,Elizabeth Moore,2025-08,964.31,409886,372386,162147,2022-08-24
A00273,Cheryl Thomas MD,2025-08,13966.85,496990,475356,85926,2023-03-17
A00206,Nicole Davis,2025-08,3682.08,576257,179653,62540,2022-11-02
A00002,Karen Payne,2025-08,8634.99,227148,104982,91597,2025-07-15
A00326,Sarah Hawkins,2025-08,11834.03,685939,422630,169607,2023-03-24
A00101,Rebecca Phillips,2025-08,12368.54,337299,250086,15230,2023-02-11
A00383,David Henry,2025-08,954.4,701584,310575,24664,2022-08-12
A00094,Tyler Clark,2025-08,13296.47,141012,106812,162829,2025-04-23
A00061,Bryan Pierce,2025-08,2154.97,543754,215864,99240,2023-06-10
A00126,Stephanie Kline,2025-08,1458.11,789450,323142,150157,2023-10-04
A00380,Michelle Webb,2025-08,9069.01,140245,360516,112706,2025-02-11
A00355,Brandon Murphy,2025-08,19297.4,368933,4206,110055,2024-01-22
A00471,Bobby Reed,2025-08,11905.13,427630,311278,183987,2024-07-25
A00208,Shelley Burnett,2025-08,2962.83,743149,142638,143207,2022-08-08
A00164,Shannon Brown,2025-08,8691.37,486185,244516,67973,2024-04-02
A00332,Haley Crawford,2025-08,10023.16,208256,4485,129401,2024-04-03
A00137,Tara Gutierrez,2025-08,19641.17,111602,428436,152015,2023-01-20
A00400,Robert Bailey,2025-08,6594.47,904486,16268,134267,2024-08-16
A00487,Nathan Martin,2025-08,1908.73,460171,303441,123854,2023-11-28
A00473,William Norton,2025-08,17869.59,695470,10597,112308,2024-06-28
A00399,Dillon Smith,2025-08,12456.42,882252,392145,152579,2023-04-13
A00327,Tammy Wheeler,2025-08,11804.65,105548,176121,59558,2023-05-18
A00305,Mrs. Sara Estrada,2025-08,3730.71,898932,495505,23517,2023-09-20
A00273,Greg James,2025-08,15005.22,407084,185755,21240,2024-08-02
A00246,Joshua Ramirez,2025-08,12400.68,611948,484833,73185,2024-08-11
A00220,Kevin Morales,2025-08,17535.08,398582,138578,62991,2025-05-10
A00088,James Beasley,2025-08,11686.98,992450,393867,74091,2024-07-23
A00418,Melissa Miller,2025-08,18763.53,820144,253576,162202,2023-05-21
A00180,Benjamin Howe,2025-08,16000.73,591372,112002,146980,2024-11-01
A00355,John Knapp,2025-08,19975.43,275958,48375,95906,2025-06-13
A00284,Alex Henry,2025-08,9966.88,73422,471040,18862,2023-05-15
A00375,James Gomez,2025-08,10293.01,977240,125837,54724,2024-04-17
A00224,Patrick Smith,2025-08,8174.12,893271,129517,160444,2023-11-13
A00029,Mariah Garcia,2025-08,10233.45,719636,140204,94122,2023-01-15
A00073,Karen Lawrence,2025-08,14803.15,954885,163157,125766,2024-11-26
A00428,Sandra Scott,2025-08,5180.93,439418,171604,49240,2024-11-07
A00066,Rick Estes,2025-08,961.07,637461,266011,23212,2022-12-19
A00205,Bradley Herring,2025-08,11136.79,602003,461435,52707,2025-07-08
A00381,Jenna Hill,2025-08,17160.09,508071,79963,45121,2024-05-21
A00079,Anthony Vazquez,2025-08,5805.59,503910,355944,34888,2024-02-01
A00228,Francis Klein,2025-08,3269.67,40690,180697,11387,2023-02-10
A00430,James Williams,2025-08,17774.23,31178,130194,109056,2025-05-18
A00389,Cassandra Rodriguez,2025-08,13136.68,666387,134608,20178,2025-06-08
A00476,Melissa Coleman,2025-08,3283.76,649368,366757,45415,2024-11-29
A00096,Jacqueline Black,2025-08,10927.66,542946,178119,138617,2024-05-30
A00016,Ms. Natasha Knight DDS,2025-08,18985.49,833984,398998,118830,2022-09-27
A00482,Lisa Cummings,2025-08,1097.97,594347,498796,64539,2025-01-25
A00095,Caitlyn Robinson,2025-08,15535.18,775137,463101,108919,2024-03-16
A00068,Christopher Wilson,2025-08,5712.97,595200,59426,140079,2025-02-06
A00038,Megan Walker,2025-08,12267.79,572912,245514,169446,2022-12-17
A00068,Anthony Perry,2025-08,17867.25,9276,310790,122272,2022-12-25
A00088,Roger Barker,2025-08,17573.45,864668,304690,78172,2022-11-30
A00348,Charlotte Ayala,2025-08,476.29,765715,348171,9401,2023-07-06
A00472,Mikayla Garcia,2025-08,18665.66,965012,62477,173831,2023-01-30
A00079,Steven Bradley,2025-08,4000.63,686890,227292,104428,2024-07-27
A00110,Jeffrey Anderson,2025-08,8469.04,844488,275768,150028,2024-11-21
A00145,Denise Bernard,2025-08,11069.77,385533,244205,112874,2024-11-27
A00076,Eric Pena,2025-08,14953.41,224744,240820,177567,2024-11-01
A00080,Nicole Harvey,2025-08,3028.32,368645,345624,98327,2025-02-23
A00394,George Williams,2025-08,10062.51,763589,411878,131506,2022-11-03
A00026,Carmen Sullivan MD,2025-08,15469.35,252621,63469,121772,2022-12-07
